alert_id,timestamp,source_ip,destination_ip,source_port,destination_port,protocol,traffic_type,host_affected,event_category,attack_type,attack_signature,severity,mitre_tactic,kill_chain_stage,log_source,ids_ips_alert,firewall_action,malware_indicator,anomaly_score,failed_login_attempts,request_rate_per_min,asset_criticality,class_label,risk_score,priority_level
ALT-R-04983,2026-01-31T09:25:00Z,172.23.68.180,192.168.19.63,45682,139,TCP,HTTP,srv-rh-01,web_attack,SQL Injection,generic signature,High,Execution,Exploitation,Firewall,Behavior anomaly,Allowed,No,0.64,0,100,High,a_investigar,51,alta
ALT-R-04984,2026-01-12T16:31:00Z,154.131.156.101,192.168.126.117,62511,139,TCP,HTTPS,srv-web-01,ddos_activity,DDoS,DDoS signature,Critical,Impact,Impact,IDS,Suspicious pattern,Allowed,Yes,0.96,4,239,High,a_investigar,93,alta
ALT-R-04985,2026-01-16T06:22:00Z,172.21.154.31,10.21.150.242,52424,8080,TCP,TCP,srv-vpn-01,ddos_activity,DDoS,generic signature,Medium,Impact,Impact,SIEM,No alert,Blocked,No,0.44,2,154,Critical,benigno,59,alta
ALT-R-04986,2026-01-25T23:59:00Z,185.188.96.108,10.153.240.234,20752,3389,TCP,RDP,srv-app-02,intrusion_attempt,Brute Force,behavioral pattern,Critical,Credential Access,Credential Access,IPS,Behavior anomaly,Blocked,Suspicious,0.44,11,100,High,a_investigar,81,alta
ALT-R-04987,2026-03-07T05:52:00Z,31.101.20.204,10.108.143.105,6621,445,UDP,DNS,srv-db-01,dns_tunneling_suspected,DNS Tunneling,generic signature,Medium,Command and Control,Command and Control,SIEM,Suspicious pattern,Blocked,Yes,0.81,0,154,Critical,malicioso,84,media
ALT-R-04988,2026-02-04T08:16:00Z,201.154.107.245,172.16.234.202,15590,445,TCP,HTTP,srv-logs-01,malware_traffic,Malware,Malware signature,Critical,Command and Control,Command and Control,IDS,Suspicious pattern,Allowed,No,0.87,2,97,Medium,a_investigar,76,critica
ALT-R-04989,2026-02-02T13:12:00Z,45.250.236.63,192.168.220.86,55537,3389,TCP,DNS,srv-archivos-02,unusual_remote_access,Unknown,Unknown signature,Medium,No tactic,Delivery,SIEM,No alert,Allowed,Yes,0.22,0,24,Medium,benigno,34,media
ALT-R-04990,2025-12-10T12:13:00Z,45.109.188.202,192.168.144.253,22796,443,TCP,HTTPS,srv-rh-01,web_attack,Cross Site Scripting,Cross Site Scripting signature,Low,Execution,Exploitation,IDS,Suspicious pattern,Blocked,Suspicious,0.43,0,40,High,a_investigar,48,media
ALT-R-04991,2026-02-05T19:02:00Z,154.245.216.5,192.168.132.38,9987,143,TCP,TCP,srv-erp-01,ddos_activity,DDoS,DDoS signature,High,Impact,Impact,EDR,Confirmed malicious indicator,Allowed,Yes,0.89,3,400,Critical,malicioso,95,critica
ALT-R-04992,2025-11-26T15:45:00Z,172.17.201.65,10.85.211.17,60869,80,TCP,HTTPS,pc-gerencia-01,port_scan,Port Scan,behavioral pattern,Medium,Reconnaissance,Reconnaissance,IDS,Behavior anomaly,Quarantined,Suspicious,0.56,6,128,High,a_investigar,73,alta
ALT-R-04993,2025-12-20T22:06:00Z,172.20.159.178,192.168.82.144,17512,21,TCP,HTTPS,srv-db-01,credential_attack,Phishing,generic signature,High,Initial Access,Delivery,EDR,Confirmed malicious indicator,Blocked,No,0.69,4,58,Critical,a_investigar,60,media
ALT-R-04994,2026-02-18T23:11:00Z,101.129.90.60,192.168.113.122,21615,3389,TCP,SSH,srv-db-01,port_scan,Port Scan,generic signature,Critical,Reconnaissance,Reconnaissance,SIEM,Behavior anomaly,Blocked,Yes,0.63,12,176,Critical,malicioso,82,alta
ALT-R-04995,2026-02-23T00:46:00Z,10.35.173.118,192.168.224.214,34040,143,TCP,SMB,srv-rh-01,file_access,No attack,behavioral pattern,Low,No tactic,Execution,IPS,Routine traffic,Allowed,No,0.17,0,9,High,benigno,18,baja
ALT-R-04996,2025-12-19T07:51:00Z,101.254.100.159,10.96.80.142,42005,3389,TCP,HTTP,srv-web-01,ddos_activity,DDoS,behavioral pattern,High,Impact,Impact,SIEM,No alert,Monitored,No,0.36,2,143,High,benigno,53,critica
ALT-R-04997,2026-03-09T16:02:00Z,201.27.253.154,10.49.9.89,63508,4444,TCP,TCP,srv-backup-01,malware_traffic,Malware,Malware signature,Critical,Command and Control,Command and Control,Firewall,Behavior anomaly,Blocked,Suspicious,0.77,2,133,High,malicioso,81,alta
ALT-R-04998,2025-12-10T23:59:00Z,172.27.45.212,192.168.125.161,19074,445,TCP,RDP,pc-operaciones-07,port_scan,Port Scan,generic signature,Critical,Reconnaissance,Reconnaissance,IDS,Suspicious pattern,Blocked,Suspicious,0.53,8,101,Medium,a_investigar,66,alta
ALT-R-04999,2026-03-07T08:38:00Z,192.168.226.169,192.168.195.254,9484,445,TCP,SSH,srv-finanzas-01,dns_query,No attack,No attack signature,High,No tactic,Execution,IDS,No alert,Allowed,Suspicious,0.28,5,10,Critical,benigno,64,critica
ALT-R-05000,2026-01-05T21:25:00Z,212.73.45.51,10.218.162.215,9236,80,TCP,HTTPS,srv-erp-01,web_attack,SQL Injection,behavioral pattern,High,Execution,Exploitation,WAF,Suspicious pattern,Blocked,Suspicious,0.56,9,110,Critical,malicioso,74,media
ALT-R-05001,2025-12-16T14:05:00Z,192.168.100.221,172.17.251.24,65468,443,TCP,HTTPS,srv-rh-01,mail_transfer,Phishing,behavioral pattern,Medium,Initial Access,Delivery,IDS,Suspicious pattern,Quarantined,Suspicious,0.64,4,91,High,malicioso,58,alta
ALT-R-05002,2026-01-15T10:15:00Z,172.25.135.96,192.168.5.136,51721,80,TCP,HTTP,srv-vpn-01,web_attack,Cross Site Scripting,generic signature,Medium,Execution,Exploitation,WAF,Behavior anomaly,Monitored,Suspicious,0.60,2,62,Critical,a_investigar,64,alta
ALT-R-05003,2025-12-12T04:57:00Z,31.108.35.60,10.193.242.176,19247,4444,TCP,HTTP,srv-archivos-02,malware_traffic,Malware,Malware signature,High,Command and Control,Command and Control,EDR,Behavior anomaly,Monitored,Yes,0.90,5,119,Medium,malicioso,96,critica
ALT-R-05004,2025-12-21T22:00:00Z,138.62.70.185,192.168.205.160,24267,443,TCP,HTTPS,srv-archivos-02,web_attack,Cross Site Scripting,Cross Site Scripting signature,Medium,Execution,Exploitation,EDR,Behavior anomaly,Blocked,Yes,0.45,2,64,Medium,a_investigar,43,media
ALT-R-05005,2025-11-13T04:31:00Z,192.168.167.137,172.21.72.60,63225,22,TCP,RDP,srv-backup-01,intrusion_attempt,Brute Force,generic signature,Medium,Credential Access,Credential Access,WAF,Confirmed malicious indicator,Blocked,Yes,0.64,14,153,High,malicioso,70,media
ALT-R-05006,2025-11-13T10:33:00Z,167.123.136.154,192.168.213.172,11177,80,TCP,HTTPS,srv-app-02,credential_attack,Credential Stuffing,generic signature,High,Credential Access,Credential Access,Firewall,Suspicious pattern,Allowed,Suspicious,0.63,4,223,High,malicioso,80,alta
ALT-R-05007,2026-03-08T08:51:00Z,149.73.34.100,172.31.64.123,27738,389,UDP,DNS,srv-backup-01,dns_tunneling_suspected,DNS Tunneling,behavioral pattern,High,Command and Control,Command and Control,SIEM,Behavior anomaly,Monitored,Suspicious,0.73,0,36,High,a_investigar,68,media
ALT-R-05008,2025-12-28T14:58:00Z,10.211.147.242,192.168.47.39,40948,80,TCP,HTTPS,srv-archivos-02,credential_attack,Credential Stuffing,generic signature,Critical,Credential Access,Credential Access,IDS,Behavior anomaly,Quarantined,Suspicious,0.78,0,120,Medium,malicioso,76,critica
ALT-R-05009,2025-12-22T06:15:00Z,172.26.48.86,172.16.46.69,61839,3389,TCP,SSH,pc-operaciones-07,suspicious_access,Unknown,Unknown signature,Low,No tactic,Delivery,EDR,Behavior anomaly,Blocked,Suspicious,0.36,3,38,Medium,a_investigar,44,media
ALT-R-05010,2026-03-03T18:16:00Z,201.82.183.15,172.22.167.232,16397,22,TCP,RDP,pc-ventas-03,intrusion_attempt,Brute Force,Brute Force signature,High,Credential Access,Credential Access,SIEM,Behavior anomaly,Blocked,Suspicious,0.96,15,177,Medium,malicioso,98,alta
ALT-R-05011,2025-12-02T23:04:00Z,212.181.241.105,192.168.241.251,43142,22,TCP,RDP,srv-web-01,port_scan,Port Scan,behavioral pattern,Critical,Reconnaissance,Reconnaissance,IPS,Behavior anomaly,Allowed,No,0.68,11,68,High,a_investigar,84,alta
ALT-R-05012,2026-02-04T08:42:00Z,192.168.163.25,192.168.148.202,29372,443,TCP,SMTP,pc-operaciones-07,credential_attack,Phishing,generic signature,Medium,Initial Access,Delivery,IDS,Confirmed malicious indicator,Blocked,Yes,0.43,1,84,Medium,malicioso,53,critica
ALT-R-05013,2026-02-11T21:51:00Z,45.108.101.134,172.25.52.194,51746,53,TCP,SMB,pc-ventas-03,dns_query,No attack,behavioral pattern,Medium,No tactic,Execution,EDR,Behavior anomaly,Allowed,No,0.13,0,14,Medium,benigno,28,media
ALT-R-05014,2026-01-19T10:04:00Z,77.72.115.87,172.18.80.106,1432,53,TCP,DNS,pc-operaciones-07,normal_web_access,No attack,No attack signature,Low,No tactic,Execution,Firewall,No alert,Allowed,No,0.18,0,4,Medium,benigno,24,baja
ALT-R-05015,2025-12-26T05:49:00Z,101.116.151.218,192.168.175.179,61154,25,TCP,SMTP,srv-mail-01,credential_attack,Phishing,generic signature,Medium,Initial Access,Delivery,Firewall,Suspicious pattern,Quarantined,Yes,0.68,6,101,High,malicioso,70,alta
ALT-R-05016,2025-12-07T05:58:00Z,85.154.179.162,10.61.222.1,56878,22,TCP,SMB,pc-gerencia-01,lateral_movement,Lateral Movement,generic signature,High,Lateral Movement,Installation,IPS,Confirmed malicious indicator,Blocked,Suspicious,0.92,5,24,High,malicioso,79,alta
ALT-R-05017,2026-02-01T11:29:00Z,31.91.187.197,192.168.236.134,23669,21,TCP,HTTPS,srv-vpn-01,bot_activity,Botnet,generic signature,Medium,Command and Control,Command and Control,IDS,Confirmed malicious indicator,Blocked,Yes,0.92,0,95,Critical,malicioso,100,alta
ALT-R-05018,2026-01-02T22:05:00Z,45.98.210.247,172.30.251.254,35835,53,TCP,HTTPS,srv-app-02,mail_transfer,No attack,No attack signature,Medium,No tactic,Execution,SIEM,Behavior anomaly,Blocked,Suspicious,0.36,3,22,High,a_investigar,47,baja
ALT-R-05019,2025-11-03T17:01:00Z,172.18.55.61,192.168.143.44,43250,25,TCP,SSH,srv-vpn-01,remote_admin,No attack,No attack signature,Medium,No tactic,Execution,IDS,Policy-allowed activity,Allowed,No,0.07,1,18,Critical,benigno,26,media
ALT-R-05020,2026-01-13T00:22:00Z,167.189.98.120,10.64.37.3,47525,443,TCP,RDP,srv-rh-01,unusual_remote_access,Unknown,generic signature,Medium,No tactic,Delivery,IPS,Behavior anomaly,Allowed,No,0.18,3,58,High,a_investigar,42,alta
ALT-R-05021,2026-02-18T11:04:00Z,167.154.206.7,172.20.164.152,4636,53,TCP,SMB,srv-db-01,data_exfiltration,Data Exfiltration,Data Exfiltration signature,High,Exfiltration,Exfiltration,SIEM,No alert,Allowed,Suspicious,0.56,0,63,Critical,a_investigar,66,alta
ALT-R-05022,2025-11-21T21:56:00Z,201.244.14.117,172.27.136.129,5047,4444,TCP,SMTP,srv-finanzas-01,remote_admin,No attack,generic signature,High,No tactic,Execution,Firewall,Routine traffic,Blocked,Suspicious,0.14,1,47,Critical,a_investigar,48,media
ALT-R-05023,2025-11-25T06:49:00Z,61.181.213.203,10.179.139.109,63255,443,TCP,SMTP,srv-web-01,credential_attack,Phishing,Phishing signature,Critical,Initial Access,Delivery,SIEM,Suspicious pattern,Monitored,Suspicious,0.39,1,57,High,a_investigar,58,critica
ALT-R-05024,2025-12-31T18:17:00Z,201.205.83.35,10.77.226.194,28764,443,TCP,HTTPS,srv-backup-01,data_exfiltration,Data Exfiltration,Data Exfiltration signature,Critical,Exfiltration,Exfiltration,SIEM,Suspicious pattern,Blocked,Yes,0.95,1,93,High,malicioso,100,alta
ALT-R-05025,2026-01-21T23:18:00Z,149.65.101.186,172.19.156.115,65269,135,TCP,SMB,srv-finanzas-01,lateral_movement,Lateral Movement,generic signature,Critical,Lateral Movement,Installation,IPS,Confirmed malicious indicator,Blocked,Yes,0.62,2,134,Critical,malicioso,91,alta
ALT-R-05026,2025-12-09T10:35:00Z,167.55.248.116,192.168.153.68,37818,139,TCP,SMTP,srv-db-01,normal_web_access,No attack,generic signature,Low,No tactic,Execution,IPS,Routine traffic,Monitored,Suspicious,0.07,5,6,Critical,benigno,41,alta
ALT-R-05027,2025-11-21T08:05:00Z,52.53.113.174,192.168.254.251,9019,53,TCP,RDP,srv-backup-01,normal_web_access,No attack,behavioral pattern,Low,No tactic,Execution,IDS,No alert,Allowed,No,0.19,0,1,High,benigno,38,media
ALT-R-05028,2025-12-04T13:07:00Z,10.80.46.146,192.168.68.192,53949,445,TCP,HTTPS,pc-operaciones-07,suspicious_access,Unknown,generic signature,Medium,No tactic,Delivery,WAF,Behavior anomaly,Monitored,No,0.33,3,80,Medium,a_investigar,35,baja
ALT-R-05029,2025-11-22T16:04:00Z,172.20.43.81,172.16.3.154,9544,4444,TCP,HTTP,srv-mail-01,bot_activity,Botnet,behavioral pattern,Medium,Command and Control,Command and Control,IDS,Routine traffic,Allowed,No,0.44,0,31,High,benigno,38,baja
ALT-R-05030,2026-01-06T15:32:00Z,101.98.127.219,172.16.67.120,6091,80,TCP,HTTP,srv-finanzas-01,web_attack,Cross Site Scripting,Cross Site Scripting signature,Critical,Execution,Exploitation,SIEM,Behavior anomaly,Blocked,Suspicious,0.56,0,130,Critical,malicioso,79,critica
ALT-R-05031,2026-02-11T11:26:00Z,192.168.125.177,172.18.190.114,13949,80,TCP,HTTP,srv-rh-01,remote_admin,No attack,generic signature,High,No tactic,Execution,IPS,Policy-allowed activity,Allowed,No,0.22,0,1,High,benigno,34,alta
ALT-R-05032,2025-12-10T17:04:00Z,10.221.6.125,10.202.13.39,43968,22,TCP,HTTP,srv-vpn-01,anomalous_web_request,Unknown,behavioral pattern,High,No tactic,Delivery,EDR,Suspicious pattern,Allowed,Suspicious,0.61,4,63,Critical,a_investigar,75,critica
ALT-R-05033,2026-01-01T00:45:00Z,101.161.212.101,192.168.89.175,3217,3389,TCP,SSH,srv-web-01,dns_query,No attack,No attack signature,Critical,No tactic,Execution,EDR,Behavior anomaly,Allowed,No,0.14,0,4,High,benigno,50,critica
ALT-R-05034,2026-01-25T11:43:00Z,201.146.106.250,172.25.179.36,22618,53,TCP,HTTPS,srv-rh-01,unusual_remote_access,Unknown,generic signature,Critical,No tactic,Delivery,WAF,Behavior anomaly,Allowed,No,0.65,2,64,High,a_investigar,67,alta
ALT-R-05035,2025-12-04T03:57:00Z,52.53.36.145,172.22.217.102,17359,4444,TCP,SSH,srv-db-01,unusual_remote_access,Unknown,behavioral pattern,Critical,No tactic,Delivery,WAF,Behavior anomaly,Monitored,Suspicious,0.64,7,52,Critical,a_investigar,79,alta
ALT-R-05036,2026-01-31T02:29:00Z,10.149.225.70,192.168.117.31,19203,4444,UDP,DNS,srv-vpn-01,normal_web_access,No attack,No attack signature,High,No tactic,Execution,Firewall,Routine traffic,Allowed,No,0.29,0,15,Critical,benigno,71,alta
ALT-R-05037,2026-02-28T10:49:00Z,10.66.194.16,10.111.186.135,32344,143,TCP,RDP,srv-web-01,unusual_remote_access,Unknown,Unknown signature,Medium,No tactic,Delivery,IDS,Suspicious pattern,Monitored,No,0.52,7,40,High,a_investigar,58,alta
ALT-R-05038,2026-01-07T09:18:00Z,212.172.33.140,192.168.1.165,15183,443,TCP,DNS,srv-erp-01,suspicious_access,Unknown,Unknown signature,Critical,No tactic,Delivery,IDS,Policy-allowed activity,Allowed,No,0.36,4,30,Critical,benigno,51,alta
ALT-R-05039,2026-01-28T01:52:00Z,61.248.24.114,192.168.228.95,54134,135,TCP,HTTPS,srv-web-01,malware_traffic,Malware,behavioral pattern,Critical,Command and Control,Command and Control,Firewall,Behavior anomaly,Allowed,Yes,0.77,3,102,High,malicioso,86,critica
ALT-R-05040,2025-12-10T22:47:00Z,167.238.175.161,192.168.168.114,20337,8080,TCP,SMB,pc-operaciones-07,lateral_movement,Lateral Movement,Lateral Movement signature,Low,Lateral Movement,Installation,Firewall,Behavior anomaly,Quarantined,No,0.38,0,85,Medium,a_investigar,48,media
ALT-R-05041,2026-01-22T09:17:00Z,172.30.18.97,192.168.189.116,44336,139,TCP,DNS,srv-db-01,dns_tunneling_suspected,DNS Tunneling,DNS Tunneling signature,High,Command and Control,Command and Control,Firewall,Confirmed malicious indicator,Blocked,Suspicious,0.79,5,92,Critical,malicioso,70,alta
ALT-R-05042,2026-02-17T18:20:00Z,154.148.189.247,10.252.179.178,8653,3389,UDP,DNS,srv-logs-01,anomalous_web_request,Unknown,Unknown signature,High,No tactic,Delivery,EDR,No alert,Allowed,No,0.45,0,45,Medium,benigno,65,media
ALT-R-05043,2025-11-07T06:31:00Z,167.191.46.206,192.168.229.129,52573,22,TCP,RDP,srv-web-01,unusual_remote_access,Unknown,generic signature,Medium,No tactic,Delivery,IPS,No alert,Allowed,No,0.24,9,35,High,benigno,45,media
ALT-R-05044,2026-02-10T10:07:00Z,77.162.103.141,10.169.104.184,37062,135,TCP,SMB,srv-db-01,lateral_movement,Lateral Movement,Lateral Movement signature,Medium,Lateral Movement,Installation,WAF,Suspicious pattern,Blocked,No,0.60,5,46,Critical,a_investigar,59,media
ALT-R-05045,2026-01-04T23:26:00Z,121.79.115.188,10.24.175.56,28018,22,TCP,SSH,pc-ventas-03,port_scan,Port Scan,generic signature,Medium,Reconnaissance,Reconnaissance,EDR,Behavior anomaly,Allowed,Suspicious,0.44,11,108,Medium,a_investigar,55,media
ALT-R-05046,2026-03-04T23:56:00Z,31.203.161.244,172.22.69.232,17716,53,TCP,SMB,srv-app-02,data_exfiltration,Data Exfiltration,behavioral pattern,Critical,Exfiltration,Exfiltration,IPS,Confirmed malicious indicator,Quarantined,Yes,0.77,7,174,High,malicioso,91,critica
ALT-R-05047,2025-11-18T09:05:00Z,61.66.111.142,10.207.96.220,23611,4444,TCP,HTTP,pc-soporte-05,bot_activity,Botnet,Botnet signature,High,Command and Control,Command and Control,IDS,Suspicious pattern,Monitored,No,0.58,5,106,Low,a_investigar,73,critica
ALT-R-05048,2026-02-03T19:23:00Z,172.20.74.19,10.119.47.72,37084,135,TCP,HTTPS,srv-backup-01,suspicious_access,Unknown,behavioral pattern,High,No tactic,Delivery,IDS,No alert,Allowed,No,0.62,0,41,High,benigno,64,critica
ALT-R-05049,2025-12-30T23:43:00Z,101.172.239.249,192.168.205.65,38645,443,TCP,RDP,pc-gerencia-01,port_scan,Port Scan,generic signature,Critical,Reconnaissance,Reconnaissance,Firewall,Suspicious pattern,Monitored,No,0.62,15,138,High,a_investigar,74,media
ALT-R-05050,2026-01-18T18:21:00Z,77.51.211.201,10.141.219.100,32990,53,TCP,SSH,srv-web-01,dns_query,No attack,behavioral pattern,High,No tactic,Execution,Firewall,Routine traffic,Blocked,Suspicious,0.46,7,38,High,a_investigar,56,alta
ALT-R-05051,2026-01-27T15:34:00Z,172.25.85.48,172.22.175.146,55475,443,TCP,TCP,srv-db-01,malware_traffic,Malware,Malware signature,Critical,Command and Control,Command and Control,Firewall,Behavior anomaly,Quarantined,Suspicious,0.61,3,107,Critical,malicioso,82,critica
ALT-R-05052,2026-02-02T12:21:00Z,103.232.48.172,10.79.65.126,4931,8080,TCP,HTTP,pc-soporte-05,malware_traffic,Malware,behavioral pattern,Critical,Command and Control,Command and Control,WAF,Confirmed malicious indicator,Blocked,Yes,0.54,2,78,Low,malicioso,62,media
ALT-R-05053,2025-12-18T19:06:00Z,192.168.183.140,172.30.230.125,63794,25,UDP,DNS,srv-rh-01,normal_web_access,No attack,No attack signature,Medium,No tactic,Execution,WAF,Policy-allowed activity,Allowed,No,0.35,0,12,High,benigno,38,baja
ALT-R-05054,2025-12-24T10:37:00Z,23.114.21.237,172.22.125.218,23984,80,TCP,SMB,srv-db-01,port_scan,Port Scan,Port Scan signature,Critical,Reconnaissance,Reconnaissance,WAF,Policy-allowed activity,Monitored,No,0.56,2,91,Critical,a_investigar,69,alta
ALT-R-05055,2026-01-13T06:04:00Z,91.241.85.179,10.37.211.114,61512,443,TCP,HTTPS,srv-web-01,web_attack,Cross Site Scripting,Cross Site Scripting signature,Critical,Execution,Exploitation,EDR,Confirmed malicious indicator,Quarantined,No,0.86,9,91,High,malicioso,70,media
ALT-R-05056,2025-12-19T19:20:00Z,85.16.22.197,10.128.190.226,17841,53,TCP,HTTPS,srv-mail-01,suspicious_access,Unknown,generic signature,Critical,No tactic,Delivery,IPS,Suspicious pattern,Blocked,Suspicious,0.40,0,59,High,a_investigar,56,critica
ALT-R-05057,2026-02-10T03:36:00Z,172.20.71.20,172.16.219.143,45103,443,TCP,RDP,srv-web-01,dns_query,No attack,generic signature,Critical,No tactic,Execution,WAF,Routine traffic,Monitored,No,0.42,1,32,High,benigno,60,media
ALT-R-05058,2025-11-28T22:33:00Z,149.163.255.172,172.22.29.34,45176,4444,TCP,HTTP,pc-operaciones-07,unusual_remote_access,Unknown,behavioral pattern,High,No tactic,Delivery,EDR,Suspicious pattern,Blocked,No,0.45,2,54,Medium,a_investigar,38,baja
ALT-R-05059,2026-02-28T03:09:00Z,154.154.85.105,172.19.250.234,47786,995,TCP,HTTP,srv-rh-01,malware_traffic,Malware,Malware signature,High,Command and Control,Command and Control,IPS,Confirmed malicious indicator,Blocked,Suspicious,0.71,8,120,High,malicioso,72,critica
ALT-R-05060,2026-01-06T19:19:00Z,121.222.79.251,192.168.67.222,12426,445,TCP,SMB,srv-web-01,lateral_movement,Lateral Movement,Lateral Movement signature,Critical,Lateral Movement,Installation,WAF,Behavior anomaly,Monitored,Suspicious,0.39,1,76,High,a_investigar,58,alta
ALT-R-05061,2026-01-15T15:39:00Z,52.230.197.39,10.80.202.159,63532,143,TCP,HTTPS,srv-app-02,web_attack,SQL Injection,behavioral pattern,Critical,Execution,Exploitation,IPS,Behavior anomaly,Blocked,Yes,0.96,3,180,High,malicioso,100,critica
ALT-R-05062,2025-12-18T02:13:00Z,85.94.228.239,10.140.147.240,21048,443,TCP,RDP,srv-db-01,mail_transfer,No attack,behavioral pattern,High,No tactic,Execution,IPS,Routine traffic,Allowed,No,0.13,0,12,Critical,benigno,45,media
ALT-R-05063,2026-02-24T21:43:00Z,61.173.186.244,10.91.224.212,2778,4444,TCP,HTTP,pc-soporte-05,malware_traffic,Malware,behavioral pattern,Medium,Command and Control,Command and Control,SIEM,Confirmed malicious indicator,Blocked,No,0.78,5,109,Low,malicioso,77,alta
ALT-R-05064,2026-01-12T18:47:00Z,172.30.176.146,172.28.1.15,24013,445,TCP,SMB,srv-erp-01,mail_transfer,No attack,generic signature,Medium,No tactic,Execution,Firewall,Policy-allowed activity,Allowed,Suspicious,0.10,0,1,Critical,benigno,30,media
ALT-R-05065,2026-01-21T21:37:00Z,154.157.228.21,172.25.121.97,48539,139,TCP,SMB,srv-erp-01,lateral_movement,Lateral Movement,behavioral pattern,Critical,Lateral Movement,Installation,IDS,Suspicious pattern,Allowed,No,0.73,0,79,Critical,a_investigar,77,alta
